gold,Program,MethodType,CallersT,CallersN,CallersU,CallersCallersT,CallersCallersN,CallersCallersU,CalleesT,CalleesN,CalleesU,CalleesCalleesT,CalleesCalleesN,CalleesCalleesU
N,jhotdraw,Root,0,0,0,0,0,0,0,1,1,0,0,1
N,jhotdraw,Root,0,0,0,0,0,0,0,1,1,0,0,1
N,jhotdraw,Leaf,0,0,0,0,0,0,0,0,0,0,0,0
N,jhotdraw,Leaf,0,0,0,0,0,0,0,0,0,0,0,0
N,jhotdraw,Leaf,0,0,0,0,0,0,0,0,0,0,0,0
N,jhotdraw,Leaf,0,0,0,0,0,0,0,0,0,0,0,0
N,jhotdraw,Leaf,0,0,0,0,0,0,0,0,0,0,0,0
N,jhotdraw,Leaf,0,0,0,0,0,0,0,0,0,0,0,0
N,jhotdraw,Leaf,0,0,0,0,0,0,0,0,0,0,0,0
N,jhotdraw,Leaf,0,0,0,0,0,0,0,0,0,0,0,0
N,jhotdraw,Leaf,0,0,0,0,0,0,0,0,0,0,0,0
N,jhotdraw,Leaf,0,0,0,0,0,0,0,0,0,0,0,0
N,jhotdraw,Leaf,0,0,0,0,0,0,0,0,0,0,0,0
N,jhotdraw,Leaf,0,0,0,0,0,0,0,0,0,0,0,0
N,jhotdraw,Leaf,0,0,0,0,0,0,0,0,0,0,0,0
N,jhotdraw,Leaf,0,0,0,0,0,0,0,0,0,0,0,0
N,jhotdraw,Leaf,0,0,0,0,0,0,0,0,0,0,0,0
N,jhotdraw,Leaf,0,0,0,0,0,0,0,0,0,0,0,0
N,jhotdraw,Leaf,0,0,0,0,0,0,0,0,0,0,0,0
N,jhotdraw,Leaf,0,0,0,0,0,0,0,0,0,0,0,0
N,jhotdraw,Leaf,0,0,0,0,0,0,0,0,0,0,0,0
N,jhotdraw,Leaf,0,0,0,0,0,0,0,0,0,0,0,0
N,jhotdraw,Leaf,0,0,0,0,0,0,0,0,0,0,0,0
N,jhotdraw,Leaf,0,0,0,0,0,0,0,0,0,0,0,0
N,jhotdraw,Leaf,0,0,0,0,0,0,0,0,0,0,0,0
N,jhotdraw,Leaf,0,0,0,0,0,0,0,0,0,0,0,0
N,jhotdraw,Leaf,0,0,0,0,0,0,0,0,0,0,0,0
N,jhotdraw,Leaf,0,0,0,0,0,0,0,0,0,0,0,0
N,jhotdraw,Leaf,0,0,0,0,0,0,0,0,0,0,0,0
N,jhotdraw,Leaf,0,0,0,0,0,0,0,0,0,0,0,0
N,jhotdraw,Leaf,0,0,0,0,0,0,0,0,0,0,0,0
N,jhotdraw,Leaf,0,0,0,0,0,0,0,0,0,0,0,0
N,jhotdraw,Leaf,0,0,0,0,0,0,0,0,0,0,0,0
N,jhotdraw,Leaf,0,0,0,0,0,0,0,0,0,0,0,0
N,jhotdraw,Leaf,0,0,0,0,0,0,0,0,0,0,0,0
N,jhotdraw,Leaf,0,0,0,0,0,0,0,0,0,0,0,0
N,jhotdraw,Leaf,0,0,0,0,0,0,0,0,0,0,0,0
N,jhotdraw,Leaf,0,0,0,0,0,0,0,0,0,0,0,0
N,jhotdraw,Inner,0,1,1,0,1,1,0,1,1,0,0,1
N,jhotdraw,Inner,0,1,1,0,1,1,0,1,1,0,0,1
N,jhotdraw,Inner,0,1,1,0,1,1,0,1,1,0,0,1
N,jhotdraw,Inner,0,1,1,0,1,1,0,1,1,0,0,1
N,jhotdraw,Inner,0,1,1,0,1,1,0,1,1,0,0,1
N,jhotdraw,Inner,0,1,1,0,1,1,0,1,1,0,0,1
N,jhotdraw,Inner,0,1,1,0,1,1,0,1,1,0,0,1
N,jhotdraw,Inner,0,1,1,0,1,1,0,1,1,0,0,1
N,jhotdraw,Inner,0,1,1,0,1,1,0,1,1,0,0,1
N,jhotdraw,Inner,0,1,1,0,0,1,0,1,1,0,0,1
N,jhotdraw,Inner,1,1,1,0,1,1,0,1,1,0,0,1
N,jhotdraw,Inner,0,1,1,0,1,1,0,1,1,0,0,1
N,jhotdraw,Inner,1,1,1,1,0,1,0,1,1,0,0,1
N,jhotdraw,Inner,0,1,1,0,1,1,0,1,1,0,0,1
N,jhotdraw,Inner,0,1,1,0,0,1,0,1,1,0,0,1
N,jhotdraw,Inner,0,1,1,0,0,1,0,1,1,0,0,1
N,jhotdraw,Inner,0,1,1,0,1,1,0,1,1,0,0,1
N,jhotdraw,Inner,0,1,1,0,1,1,0,1,1,0,0,1
N,jhotdraw,Inner,0,1,1,0,1,1,0,1,1,0,0,1
N,jhotdraw,Inner,0,1,1,0,1,1,0,1,1,0,0,1
N,jhotdraw,Inner,0,0,1,0,0,0,0,1,1,0,1,1
N,jhotdraw,Inner,0,0,1,0,0,0,0,1,1,0,1,1
N,jhotdraw,Inner,0,0,1,0,0,0,0,1,1,0,1,1
N,jhotdraw,Inner,0,0,1,0,0,0,0,1,1,0,1,1
N,jhotdraw,Inner,0,0,1,0,0,0,0,1,1,0,1,1
N,jhotdraw,Inner,0,0,1,0,0,0,0,1,1,0,1,1
N,jhotdraw,Inner,0,0,1,0,0,0,0,1,1,0,1,1
N,jhotdraw,Inner,0,0,1,0,0,0,0,1,1,0,1,1
N,jhotdraw,Inner,0,0,1,0,0,0,0,1,1,0,1,1
N,jhotdraw,Inner,0,0,1,0,0,0,0,1,1,0,1,1
N,jhotdraw,Inner,0,0,1,0,0,0,0,1,1,0,1,1
N,jhotdraw,Inner,0,0,1,0,0,0,0,1,1,0,1,1
N,jhotdraw,Inner,0,0,1,0,0,0,0,1,1,0,1,1
N,jhotdraw,Inner,0,0,1,0,0,0,0,1,1,0,1,1
N,jhotdraw,Inner,0,0,1,0,0,0,0,1,1,0,1,1
N,jhotdraw,Inner,0,0,1,0,0,0,0,1,1,0,1,1
N,jhotdraw,Inner,0,0,1,0,0,0,0,1,1,0,1,1
N,jhotdraw,Inner,0,0,1,0,0,0,0,1,1,0,1,1
N,jhotdraw,Inner,0,0,1,0,0,0,0,1,1,0,1,1
N,jhotdraw,Inner,0,0,1,0,0,0,0,1,1,0,1,1
N,jhotdraw,Inner,0,1,1,0,1,1,0,1,1,0,0,1
N,jhotdraw,Inner,0,1,1,0,1,1,0,1,1,0,0,1
N,jhotdraw,Inner,0,1,1,0,1,1,0,1,1,0,0,1
N,jhotdraw,Inner,0,1,1,0,1,1,0,1,1,0,0,1
N,jhotdraw,Inner,0,1,1,0,1,1,0,1,1,0,0,1
N,jhotdraw,Inner,0,1,1,0,1,1,0,1,1,0,0,1
N,jhotdraw,Inner,0,1,1,0,1,1,0,1,1,0,0,1
N,jhotdraw,Inner,0,1,1,0,1,1,0,1,1,0,0,1
N,jhotdraw,Inner,0,1,1,0,1,1,0,1,1,0,0,1
N,jhotdraw,Inner,0,1,1,0,1,1,0,1,1,0,0,1
N,jhotdraw,Inner,1,1,1,1,1,1,0,1,1,0,0,1
N,jhotdraw,Inner,0,1,1,0,1,1,0,1,1,0,0,1
N,jhotdraw,Inner,0,1,1,0,1,1,0,1,1,0,0,1
N,jhotdraw,Inner,1,1,1,0,1,1,0,1,1,0,0,1
N,jhotdraw,Inner,0,1,1,0,1,1,0,1,1,0,0,1
N,jhotdraw,Inner,1,1,1,0,1,1,0,1,1,0,0,1
N,jhotdraw,Inner,0,1,1,0,1,1,0,1,1,0,0,1
N,jhotdraw,Inner,0,1,1,0,1,1,0,1,1,0,0,1
N,jhotdraw,Inner,0,1,1,0,1,1,0,1,1,0,0,1
N,jhotdraw,Inner,0,1,1,0,1,1,0,1,1,0,0,1
N,jhotdraw,Inner,0,1,0,0,1,1,0,0,1,0,0,0
N,jhotdraw,Inner,0,1,0,0,1,1,0,0,1,0,0,0
N,jhotdraw,Inner,0,1,0,0,1,1,0,0,1,0,0,0
N,jhotdraw,Inner,0,1,0,0,1,1,0,0,1,0,0,0
N,jhotdraw,Inner,0,1,0,0,1,1,0,0,1,0,0,0
N,jhotdraw,Inner,0,1,0,0,1,1,0,0,1,0,0,0
N,jhotdraw,Inner,0,0,1,0,1,1,0,0,1,0,0,0
N,jhotdraw,Inner,0,1,0,0,1,1,0,0,1,0,0,0
N,jhotdraw,Inner,0,1,0,0,1,1,0,0,1,0,0,0
N,jhotdraw,Inner,0,1,0,0,1,1,0,0,1,0,0,0
N,jhotdraw,Inner,0,1,0,1,1,1,0,0,1,0,0,0
N,jhotdraw,Inner,0,1,0,0,1,1,0,0,1,0,0,0
N,jhotdraw,Inner,0,1,0,1,1,1,0,0,1,0,0,0
N,jhotdraw,Inner,0,1,0,0,1,1,0,0,1,0,0,0
N,jhotdraw,Inner,0,1,0,0,1,1,0,0,1,0,0,0
N,jhotdraw,Inner,0,1,0,0,1,1,0,0,1,0,0,0
N,jhotdraw,Inner,0,1,0,0,1,1,0,0,1,0,0,0
N,jhotdraw,Inner,0,1,0,0,1,1,0,0,1,0,0,0
N,jhotdraw,Inner,0,1,0,0,1,1,0,0,1,0,0,0
N,jhotdraw,Inner,0,1,0,0,1,1,0,0,1,0,0,0
N,jhotdraw,Leaf,0,0,0,0,0,0,0,0,0,0,0,0
N,jhotdraw,Leaf,0,0,0,0,0,0,0,0,0,0,0,0
N,jhotdraw,Leaf,0,0,0,0,0,0,0,0,0,0,0,0
N,jhotdraw,Leaf,0,0,0,0,0,0,0,0,0,0,0,0
N,jhotdraw,Leaf,0,0,0,0,0,0,0,0,0,0,0,0
N,jhotdraw,Leaf,0,0,0,0,0,0,0,0,0,0,0,0
N,jhotdraw,Leaf,0,0,0,0,0,0,0,0,0,0,0,0
N,jhotdraw,Leaf,0,0,0,0,0,0,0,0,0,0,0,0
N,jhotdraw,Leaf,0,0,0,0,0,0,0,0,0,0,0,0
N,jhotdraw,Leaf,0,0,0,0,0,0,0,0,0,0,0,0
N,jhotdraw,Leaf,0,0,0,0,0,0,0,0,0,0,0,0
N,jhotdraw,Leaf,0,0,0,0,0,0,0,0,0,0,0,0
N,jhotdraw,Leaf,0,0,0,0,0,0,0,0,0,0,0,0
N,jhotdraw,Leaf,0,0,0,0,0,0,0,0,0,0,0,0
N,jhotdraw,Leaf,0,0,0,0,0,0,0,0,0,0,0,0
N,jhotdraw,Leaf,0,0,0,0,0,0,0,0,0,0,0,0
N,jhotdraw,Leaf,0,0,0,0,0,0,0,0,0,0,0,0
N,jhotdraw,Leaf,0,0,0,0,0,0,0,0,0,0,0,0
N,jhotdraw,Leaf,0,0,0,0,0,0,0,0,0,0,0,0
N,jhotdraw,Leaf,0,0,0,0,0,0,0,0,0,0,0,0
N,jhotdraw,Inner,0,1,1,0,1,1,0,1,1,0,0,1
N,jhotdraw,Inner,0,1,1,0,1,1,0,1,1,0,0,1
N,jhotdraw,Inner,0,1,1,0,1,1,0,1,1,0,0,1
N,jhotdraw,Inner,0,1,1,0,1,1,0,1,1,0,0,1
N,jhotdraw,Inner,0,1,1,0,1,1,0,1,1,0,0,1
N,jhotdraw,Inner,0,1,1,0,1,1,0,1,1,0,0,1
N,jhotdraw,Inner,0,1,1,0,1,1,0,1,1,0,0,1
N,jhotdraw,Inner,0,1,1,0,1,1,0,1,1,0,0,1
N,jhotdraw,Inner,0,1,1,0,1,1,0,1,1,0,0,1
N,jhotdraw,Inner,0,1,1,0,1,1,0,1,1,0,0,1
N,jhotdraw,Inner,1,1,1,0,1,1,0,1,1,0,0,1
N,jhotdraw,Inner,0,1,1,0,1,1,0,1,1,0,0,1
N,jhotdraw,Inner,0,1,1,0,1,1,0,1,1,0,0,1
N,jhotdraw,Inner,1,1,1,0,1,1,0,1,1,0,0,1
N,jhotdraw,Inner,0,1,1,0,1,1,0,1,1,0,0,1
N,jhotdraw,Inner,1,1,1,1,0,1,0,1,1,0,0,1
N,jhotdraw,Inner,0,1,1,0,1,1,0,1,1,0,0,1
N,jhotdraw,Inner,0,1,1,0,1,1,0,1,1,0,0,1
N,jhotdraw,Inner,0,1,1,0,1,1,0,1,1,0,0,1
N,jhotdraw,Inner,0,1,1,0,1,1,0,1,1,0,0,1
N,jhotdraw,Leaf,0,1,1,0,1,1,0,0,0,0,0,0
N,jhotdraw,Leaf,0,1,1,0,1,1,0,0,0,0,0,0
N,jhotdraw,Leaf,0,1,1,0,1,1,0,0,0,0,0,0
N,jhotdraw,Leaf,0,1,1,0,1,1,0,0,0,0,0,0
N,jhotdraw,Leaf,0,1,1,0,1,1,0,0,0,0,0,0
N,jhotdraw,Leaf,0,1,1,0,1,1,0,0,0,0,0,0
N,jhotdraw,Leaf,0,1,1,0,1,1,0,0,0,0,0,0
N,jhotdraw,Leaf,0,1,1,0,1,1,0,0,0,0,0,0
N,jhotdraw,Leaf,0,1,1,0,1,1,0,0,0,0,0,0
N,jhotdraw,Leaf,0,1,1,0,1,1,0,0,0,0,0,0
N,jhotdraw,Leaf,1,0,1,1,0,1,0,0,0,0,0,0
N,jhotdraw,Leaf,0,1,1,0,1,1,0,0,0,0,0,0
N,jhotdraw,Leaf,1,1,1,1,1,1,0,0,0,0,0,0
N,jhotdraw,Leaf,0,1,1,0,1,1,0,0,0,0,0,0
N,jhotdraw,Leaf,0,1,1,0,1,1,0,0,0,0,0,0
N,jhotdraw,Leaf,0,1,1,0,1,1,0,0,0,0,0,0
N,jhotdraw,Leaf,0,1,1,0,1,1,0,0,0,0,0,0
N,jhotdraw,Leaf,0,1,1,0,1,1,0,0,0,0,0,0
N,jhotdraw,Leaf,0,1,1,0,1,1,0,0,0,0,0,0
N,jhotdraw,Leaf,0,1,1,0,1,1,0,0,0,0,0,0
N,jhotdraw,Leaf,0,0,0,0,0,0,0,0,0,0,0,0
N,jhotdraw,Leaf,0,0,0,0,0,0,0,0,0,0,0,0
N,jhotdraw,Leaf,0,0,0,0,0,0,0,0,0,0,0,0
N,jhotdraw,Leaf,0,0,0,0,0,0,0,0,0,0,0,0
N,jhotdraw,Leaf,0,0,0,0,0,0,0,0,0,0,0,0
N,jhotdraw,Leaf,0,0,0,0,0,0,0,0,0,0,0,0
N,jhotdraw,Leaf,0,0,0,0,0,0,0,0,0,0,0,0
N,jhotdraw,Leaf,0,0,0,0,0,0,0,0,0,0,0,0
N,jhotdraw,Leaf,0,0,0,0,0,0,0,0,0,0,0,0
N,jhotdraw,Leaf,0,0,0,0,0,0,0,0,0,0,0,0
N,jhotdraw,Leaf,0,0,0,0,0,0,0,0,0,0,0,0
N,jhotdraw,Leaf,0,0,0,0,0,0,0,0,0,0,0,0
N,jhotdraw,Leaf,0,0,0,0,0,0,0,0,0,0,0,0
N,jhotdraw,Leaf,0,0,0,0,0,0,0,0,0,0,0,0
N,jhotdraw,Leaf,0,0,0,0,0,0,0,0,0,0,0,0
N,jhotdraw,Leaf,0,0,0,0,0,0,0,0,0,0,0,0
N,jhotdraw,Leaf,0,0,0,0,0,0,0,0,0,0,0,0
N,jhotdraw,Leaf,0,0,0,0,0,0,0,0,0,0,0,0
N,jhotdraw,Leaf,0,0,0,0,0,0,0,0,0,0,0,0
N,jhotdraw,Leaf,0,0,0,0,0,0,0,0,0,0,0,0
N,jhotdraw,Leaf,0,0,0,0,0,0,0,0,0,0,0,0
N,jhotdraw,Leaf,0,0,0,0,0,0,0,0,0,0,0,0
N,jhotdraw,Leaf,0,0,0,0,0,0,0,0,0,0,0,0
N,jhotdraw,Leaf,0,0,0,0,0,0,0,0,0,0,0,0
N,jhotdraw,Leaf,0,0,0,0,0,0,0,0,0,0,0,0
N,jhotdraw,Leaf,0,0,0,0,0,0,0,0,0,0,0,0
N,jhotdraw,Leaf,0,0,0,0,0,0,0,0,0,0,0,0
N,jhotdraw,Leaf,0,0,0,0,0,0,0,0,0,0,0,0
N,jhotdraw,Leaf,0,0,0,0,0,0,0,0,0,0,0,0
N,jhotdraw,Leaf,0,0,0,0,0,0,0,0,0,0,0,0
N,jhotdraw,Leaf,0,0,0,0,0,0,0,0,0,0,0,0
N,jhotdraw,Leaf,0,0,0,0,0,0,0,0,0,0,0,0
N,jhotdraw,Leaf,0,0,0,0,0,0,0,0,0,0,0,0
N,jhotdraw,Leaf,0,0,0,0,0,0,0,0,0,0,0,0
N,jhotdraw,Leaf,0,0,0,0,0,0,0,0,0,0,0,0
N,jhotdraw,Leaf,0,0,0,0,0,0,0,0,0,0,0,0
N,jhotdraw,Leaf,0,0,0,0,0,0,0,0,0,0,0,0
N,jhotdraw,Leaf,0,0,0,0,0,0,0,0,0,0,0,0
N,jhotdraw,Leaf,0,0,0,0,0,0,0,0,0,0,0,0
N,jhotdraw,Leaf,0,0,0,0,0,0,0,0,0,0,0,0
N,jhotdraw,Inner,0,1,1,0,1,1,0,0,1,0,0,0
N,jhotdraw,Inner,0,1,1,0,1,1,0,0,1,0,0,0
N,jhotdraw,Inner,0,1,1,0,1,1,0,0,1,0,0,0
N,jhotdraw,Inner,0,1,1,0,1,1,0,0,1,0,0,0
N,jhotdraw,Inner,0,1,1,0,1,1,0,0,1,0,0,0
N,jhotdraw,Inner,0,1,1,0,1,1,0,0,1,0,0,0
N,jhotdraw,Inner,0,1,1,0,1,1,0,0,1,0,0,0
N,jhotdraw,Inner,0,1,1,0,1,1,0,0,1,0,0,0
N,jhotdraw,Inner,0,1,1,0,1,1,0,0,1,0,0,0
N,jhotdraw,Inner,0,1,1,0,1,1,0,0,1,0,0,0
N,jhotdraw,Inner,1,1,1,1,1,1,0,0,1,0,0,0
N,jhotdraw,Inner,0,1,1,0,1,1,0,0,1,0,0,0
N,jhotdraw,Inner,1,1,1,1,1,1,0,0,1,0,0,0
N,jhotdraw,Inner,1,1,1,1,1,1,0,0,1,0,0,0
N,jhotdraw,Inner,0,1,1,0,1,1,0,0,1,0,0,0
N,jhotdraw,Inner,1,1,1,1,1,1,0,0,1,0,0,0
N,jhotdraw,Inner,0,1,1,0,1,1,0,0,1,0,0,0
N,jhotdraw,Inner,0,1,1,0,1,1,0,0,1,0,0,0
N,jhotdraw,Inner,0,1,1,0,1,1,0,0,1,0,0,0
N,jhotdraw,Inner,0,1,1,0,1,1,0,0,1,0,0,0
N,jhotdraw,Leaf,0,0,0,0,0,0,0,0,0,0,0,0
N,jhotdraw,Leaf,0,0,0,0,0,0,0,0,0,0,0,0
N,jhotdraw,Leaf,0,0,0,0,0,0,0,0,0,0,0,0
N,jhotdraw,Leaf,0,0,0,0,0,0,0,0,0,0,0,0
N,jhotdraw,Leaf,0,0,0,0,0,0,0,0,0,0,0,0
N,jhotdraw,Leaf,0,0,0,0,0,0,0,0,0,0,0,0
N,jhotdraw,Leaf,0,0,0,0,0,0,0,0,0,0,0,0
N,jhotdraw,Leaf,0,0,0,0,0,0,0,0,0,0,0,0
N,jhotdraw,Leaf,0,0,0,0,0,0,0,0,0,0,0,0
N,jhotdraw,Leaf,0,0,0,0,0,0,0,0,0,0,0,0
N,jhotdraw,Leaf,0,0,0,0,0,0,0,0,0,0,0,0
N,jhotdraw,Leaf,0,0,0,0,0,0,0,0,0,0,0,0
N,jhotdraw,Leaf,0,0,0,0,0,0,0,0,0,0,0,0
N,jhotdraw,Leaf,0,0,0,0,0,0,0,0,0,0,0,0
N,jhotdraw,Leaf,0,0,0,0,0,0,0,0,0,0,0,0
N,jhotdraw,Leaf,0,0,0,0,0,0,0,0,0,0,0,0
N,jhotdraw,Leaf,0,0,0,0,0,0,0,0,0,0,0,0
N,jhotdraw,Leaf,0,0,0,0,0,0,0,0,0,0,0,0
N,jhotdraw,Leaf,0,0,0,0,0,0,0,0,0,0,0,0
N,jhotdraw,Leaf,0,0,0,0,0,0,0,0,0,0,0,0
N,jhotdraw,Inner,0,1,0,0,0,0,0,1,1,0,1,1
N,jhotdraw,Inner,0,1,0,0,0,0,0,1,1,0,1,1
N,jhotdraw,Inner,0,1,0,0,0,0,0,1,1,0,1,1
N,jhotdraw,Inner,0,1,0,0,0,0,0,1,1,0,1,1
N,jhotdraw,Inner,0,1,0,0,0,0,0,1,1,0,1,1
N,jhotdraw,Inner,0,1,0,0,0,0,0,1,1,0,1,1
N,jhotdraw,Inner,0,1,0,0,0,0,0,1,1,0,1,1
N,jhotdraw,Inner,0,1,0,0,0,0,0,1,1,0,1,1
N,jhotdraw,Inner,0,1,0,0,0,0,0,1,1,0,1,1
N,jhotdraw,Inner,0,0,1,0,0,0,0,1,1,0,1,1
N,jhotdraw,Inner,0,1,0,0,0,0,0,1,1,0,1,1
N,jhotdraw,Inner,0,1,0,0,0,0,0,1,1,0,1,1
N,jhotdraw,Inner,0,0,1,0,0,0,0,1,1,0,1,1
N,jhotdraw,Inner,0,1,0,0,0,0,0,1,1,0,1,1
N,jhotdraw,Inner,0,0,1,0,0,0,0,1,1,0,1,1
N,jhotdraw,Inner,0,0,1,0,0,0,0,1,1,0,1,1
N,jhotdraw,Inner,0,1,0,0,0,0,0,1,1,0,1,1
N,jhotdraw,Inner,0,1,0,0,0,0,0,1,1,0,1,1
N,jhotdraw,Inner,0,1,0,0,0,0,0,1,1,0,1,1
N,jhotdraw,Inner,0,1,0,0,0,0,0,1,1,0,1,1
N,jhotdraw,Root,0,0,0,0,0,0,0,1,0,0,1,1
N,jhotdraw,Root,0,0,0,0,0,0,0,1,0,0,1,1
N,jhotdraw,Root,0,0,0,0,0,0,0,1,0,0,1,1
N,jhotdraw,Root,0,0,0,0,0,0,0,1,0,0,1,1
N,jhotdraw,Root,0,0,0,0,0,0,0,1,0,0,1,1
N,jhotdraw,Root,0,0,0,0,0,0,0,1,0,0,1,1
N,jhotdraw,Root,0,0,0,0,0,0,0,1,0,0,1,1
N,jhotdraw,Root,0,0,0,0,0,0,0,1,0,0,1,1
N,jhotdraw,Root,0,0,0,0,0,0,0,1,0,0,1,1
N,jhotdraw,Root,0,0,0,0,0,0,0,1,0,0,1,1
N,jhotdraw,Root,0,0,0,0,0,0,0,1,0,0,1,1
N,jhotdraw,Root,0,0,0,0,0,0,0,1,0,0,1,1
N,jhotdraw,Root,0,0,0,0,0,0,0,1,0,0,1,1
N,jhotdraw,Root,0,0,0,0,0,0,0,1,0,0,1,1
N,jhotdraw,Root,0,0,0,0,0,0,0,1,0,0,1,1
N,jhotdraw,Root,0,0,0,0,0,0,0,1,0,0,1,1
N,jhotdraw,Root,0,0,0,0,0,0,0,1,0,0,1,1
N,jhotdraw,Root,0,0,0,0,0,0,0,1,0,0,1,1
N,jhotdraw,Root,0,0,0,0,0,0,0,1,0,0,1,1
N,jhotdraw,Root,0,0,0,0,0,0,0,1,0,0,1,1
N,jhotdraw,Leaf,0,0,0,0,0,0,0,0,0,0,0,0
N,jhotdraw,Leaf,0,0,0,0,0,0,0,0,0,0,0,0
N,jhotdraw,Leaf,0,0,0,0,0,0,0,0,0,0,0,0
N,jhotdraw,Leaf,0,0,0,0,0,0,0,0,0,0,0,0
N,jhotdraw,Leaf,0,0,0,0,0,0,0,0,0,0,0,0
N,jhotdraw,Leaf,0,0,0,0,0,0,0,0,0,0,0,0
N,jhotdraw,Leaf,0,0,0,0,0,0,0,0,0,0,0,0
N,jhotdraw,Leaf,0,0,0,0,0,0,0,0,0,0,0,0
N,jhotdraw,Leaf,0,0,0,0,0,0,0,0,0,0,0,0
N,jhotdraw,Leaf,0,0,0,0,0,0,0,0,0,0,0,0
N,jhotdraw,Leaf,0,0,0,0,0,0,0,0,0,0,0,0
N,jhotdraw,Leaf,0,0,0,0,0,0,0,0,0,0,0,0
N,jhotdraw,Leaf,0,0,0,0,0,0,0,0,0,0,0,0
N,jhotdraw,Leaf,0,0,0,0,0,0,0,0,0,0,0,0
N,jhotdraw,Leaf,0,0,0,0,0,0,0,0,0,0,0,0
N,jhotdraw,Leaf,0,0,0,0,0,0,0,0,0,0,0,0
N,jhotdraw,Leaf,0,0,0,0,0,0,0,0,0,0,0,0
N,jhotdraw,Leaf,0,0,0,0,0,0,0,0,0,0,0,0
N,jhotdraw,Leaf,0,0,0,0,0,0,0,0,0,0,0,0
N,jhotdraw,Leaf,0,0,0,0,0,0,0,0,0,0,0,0
N,jhotdraw,Leaf,0,0,0,0,0,0,0,0,0,0,0,0
N,jhotdraw,Leaf,0,0,0,0,0,0,0,0,0,0,0,0
N,jhotdraw,Leaf,0,0,0,0,0,0,0,0,0,0,0,0
N,jhotdraw,Leaf,0,0,0,0,0,0,0,0,0,0,0,0
N,jhotdraw,Leaf,0,0,0,0,0,0,0,0,0,0,0,0
N,jhotdraw,Leaf,0,0,0,0,0,0,0,0,0,0,0,0
N,jhotdraw,Leaf,0,0,0,0,0,0,0,0,0,0,0,0
N,jhotdraw,Leaf,0,0,0,0,0,0,0,0,0,0,0,0
N,jhotdraw,Leaf,0,0,0,0,0,0,0,0,0,0,0,0
N,jhotdraw,Leaf,0,0,0,0,0,0,0,0,0,0,0,0
N,jhotdraw,Leaf,0,0,0,0,0,0,0,0,0,0,0,0
N,jhotdraw,Leaf,0,0,0,0,0,0,0,0,0,0,0,0
N,jhotdraw,Leaf,0,0,0,0,0,0,0,0,0,0,0,0
N,jhotdraw,Leaf,0,0,0,0,0,0,0,0,0,0,0,0
N,jhotdraw,Leaf,0,0,0,0,0,0,0,0,0,0,0,0
N,jhotdraw,Leaf,0,0,0,0,0,0,0,0,0,0,0,0
N,jhotdraw,Leaf,0,0,0,0,0,0,0,0,0,0,0,0
N,jhotdraw,Leaf,0,0,0,0,0,0,0,0,0,0,0,0
N,jhotdraw,Leaf,0,0,0,0,0,0,0,0,0,0,0,0
N,jhotdraw,Leaf,0,0,0,0,0,0,0,0,0,0,0,0
N,jhotdraw,Leaf,0,0,1,0,0,0,0,0,0,0,0,0
N,jhotdraw,Leaf,0,1,0,0,0,0,0,0,0,0,0,0
N,jhotdraw,Leaf,0,1,0,0,0,0,0,0,0,0,0,0
N,jhotdraw,Leaf,0,1,0,0,0,0,0,0,0,0,0,0
N,jhotdraw,Leaf,0,1,0,0,0,0,0,0,0,0,0,0
N,jhotdraw,Leaf,0,1,0,0,0,0,0,0,0,0,0,0
N,jhotdraw,Leaf,0,1,0,0,0,0,0,0,0,0,0,0
N,jhotdraw,Leaf,0,1,0,0,0,0,0,0,0,0,0,0
N,jhotdraw,Leaf,0,1,0,0,0,0,0,0,0,0,0,0
N,jhotdraw,Leaf,0,0,1,0,0,0,0,0,0,0,0,0
N,jhotdraw,Leaf,0,0,1,0,0,0,0,0,0,0,0,0
N,jhotdraw,Leaf,0,0,1,0,0,0,0,0,0,0,0,0
N,jhotdraw,Leaf,1,0,0,0,0,0,0,0,0,0,0,0
N,jhotdraw,Leaf,0,0,1,0,0,0,0,0,0,0,0,0
N,jhotdraw,Leaf,0,0,1,0,0,0,0,0,0,0,0,0
N,jhotdraw,Leaf,0,0,1,0,0,0,0,0,0,0,0,0
N,jhotdraw,Leaf,0,0,1,0,0,0,0,0,0,0,0,0
N,jhotdraw,Leaf,0,1,0,0,0,0,0,0,0,0,0,0
N,jhotdraw,Leaf,0,0,1,0,0,0,0,0,0,0,0,0
N,jhotdraw,Leaf,0,1,0,0,0,0,0,0,0,0,0,0
N,jhotdraw,Leaf,0,0,1,0,0,0,0,0,0,0,0,0
N,jhotdraw,Leaf,0,1,0,0,0,0,0,0,0,0,0,0
N,jhotdraw,Leaf,0,1,0,0,0,0,0,0,0,0,0,0
N,jhotdraw,Leaf,0,1,0,0,0,0,0,0,0,0,0,0
N,jhotdraw,Leaf,0,1,0,0,0,0,0,0,0,0,0,0
N,jhotdraw,Leaf,0,1,0,0,0,0,0,0,0,0,0,0
N,jhotdraw,Leaf,0,1,0,0,0,0,0,0,0,0,0,0
N,jhotdraw,Leaf,0,1,0,0,0,0,0,0,0,0,0,0
N,jhotdraw,Leaf,0,1,0,0,0,0,0,0,0,0,0,0
N,jhotdraw,Leaf,0,0,1,0,0,0,0,0,0,0,0,0
N,jhotdraw,Leaf,0,0,1,0,0,0,0,0,0,0,0,0
N,jhotdraw,Leaf,0,0,1,0,0,0,0,0,0,0,0,0
