gold,Program,MethodType,CallersT,CallersN,CallersU,CallersCallersT,CallersCallersN,CallersCallersU,CalleesT,CalleesN,CalleesU,CalleesCalleesT,CalleesCalleesN,CalleesCalleesU
N,jhotdraw,Leaf,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
N,jhotdraw,Leaf,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
N,jhotdraw,Leaf,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
N,jhotdraw,Leaf,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
N,jhotdraw,Inner,-1,Medium,High,-1,Medium,High,-1,Low,Medium,-1,-1,Low
N,jhotdraw,Inner,-1,Medium,High,-1,Medium,High,-1,Low,Medium,-1,-1,Low
N,jhotdraw,Inner,-1,Medium,High,-1,Medium,High,-1,Low,Medium,-1,-1,Low
N,jhotdraw,Inner,-1,Medium,High,-1,Medium,High,-1,Low,Medium,-1,-1,Low
N,jhotdraw,Inner,-1,Medium,High,-1,Medium,High,-1,Low,Medium,-1,-1,Low
N,jhotdraw,Inner,-1,Medium,High,-1,Medium,High,-1,Low,Medium,-1,-1,Low
N,jhotdraw,Inner,-1,Medium,High,-1,Medium,High,-1,Low,Medium,-1,-1,Low
N,jhotdraw,Inner,-1,Medium,High,-1,Medium,High,-1,Low,Medium,-1,-1,Low
N,jhotdraw,Inner,-1,Medium,High,-1,Medium,High,-1,Low,Medium,-1,-1,Low
N,jhotdraw,Inner,-1,Low,High,-1,-1,High,-1,Low,Medium,-1,-1,Low
N,jhotdraw,Inner,Medium,Medium,High,-1,Medium,High,-1,Low,Medium,-1,-1,Low
N,jhotdraw,Inner,-1,Medium,High,-1,Medium,High,-1,Low,Medium,-1,-1,Low
N,jhotdraw,Inner,Medium,Low,High,High,-1,Medium,-1,Low,Medium,-1,-1,Low
N,jhotdraw,Inner,-1,Medium,High,-1,Low,High,-1,Low,Medium,-1,-1,Low
N,jhotdraw,Inner,-1,Low,High,-1,-1,High,-1,Low,Medium,-1,-1,Low
N,jhotdraw,Inner,-1,Low,High,-1,-1,High,-1,Low,Medium,-1,-1,Low
N,jhotdraw,Inner,-1,Medium,High,-1,Medium,High,-1,Low,Medium,-1,-1,Low
N,jhotdraw,Inner,-1,Medium,High,-1,Medium,High,-1,Low,Medium,-1,-1,Low
N,jhotdraw,Inner,-1,Medium,High,-1,Medium,High,-1,Low,Medium,-1,-1,Low
N,jhotdraw,Inner,-1,Medium,High,-1,Medium,High,-1,Low,Medium,-1,-1,Low
N,jhotdraw,Inner,-1,-1,Low,-1,-1,-1,-1,Medium,Low,-1,Low,Medium
N,jhotdraw,Inner,-1,-1,Low,-1,-1,-1,-1,Medium,Low,-1,Low,Medium
N,jhotdraw,Inner,-1,-1,Low,-1,-1,-1,-1,Medium,Low,-1,Low,Medium
N,jhotdraw,Inner,-1,-1,Low,-1,-1,-1,-1,Medium,Low,-1,Low,Medium
N,jhotdraw,Inner,-1,-1,Low,-1,-1,-1,-1,Medium,Low,-1,Low,Medium
N,jhotdraw,Inner,-1,-1,Low,-1,-1,-1,-1,Medium,Low,-1,Low,Medium
N,jhotdraw,Inner,-1,-1,Low,-1,-1,-1,-1,Medium,Low,-1,Low,Medium
N,jhotdraw,Inner,-1,-1,Low,-1,-1,-1,-1,Medium,Low,-1,Low,Medium
N,jhotdraw,Inner,-1,-1,Low,-1,-1,-1,-1,Medium,Low,-1,Low,Medium
N,jhotdraw,Inner,-1,-1,Low,-1,-1,-1,-1,Medium,Low,-1,Low,Medium
N,jhotdraw,Inner,-1,-1,Low,-1,-1,-1,-1,Medium,Low,-1,Low,Medium
N,jhotdraw,Inner,-1,-1,Low,-1,-1,-1,-1,Medium,Low,-1,Low,Medium
N,jhotdraw,Inner,-1,-1,Low,-1,-1,-1,-1,Medium,Low,-1,Low,Medium
N,jhotdraw,Inner,-1,-1,Low,-1,-1,-1,-1,Medium,Low,-1,Low,Medium
N,jhotdraw,Inner,-1,-1,Low,-1,-1,-1,-1,Medium,Low,-1,Low,Medium
N,jhotdraw,Inner,-1,-1,Low,-1,-1,-1,-1,Medium,Low,-1,Low,Medium
N,jhotdraw,Inner,-1,-1,Low,-1,-1,-1,-1,Medium,Low,-1,Low,Medium
N,jhotdraw,Inner,-1,-1,Low,-1,-1,-1,-1,Medium,Low,-1,Low,Medium
N,jhotdraw,Inner,-1,-1,Low,-1,-1,-1,-1,Medium,Low,-1,Low,Medium
N,jhotdraw,Inner,-1,-1,Low,-1,-1,-1,-1,Medium,Low,-1,Low,Medium
N,jhotdraw,Inner,-1,High,High,-1,Medium,Medium,-1,Low,Medium,-1,-1,Low
N,jhotdraw,Inner,-1,High,High,-1,Medium,Medium,-1,Low,Medium,-1,-1,Low
N,jhotdraw,Inner,-1,High,High,-1,Medium,Medium,-1,Low,Medium,-1,-1,Low
N,jhotdraw,Inner,-1,High,High,-1,Medium,Medium,-1,Low,Medium,-1,-1,Low
N,jhotdraw,Inner,-1,High,High,-1,Medium,Medium,-1,Low,Medium,-1,-1,Low
N,jhotdraw,Inner,-1,High,High,-1,Medium,Medium,-1,Low,Medium,-1,-1,Low
N,jhotdraw,Inner,-1,High,High,-1,Medium,Medium,-1,Low,Medium,-1,-1,Low
N,jhotdraw,Inner,-1,High,High,-1,Medium,Medium,-1,Low,Medium,-1,-1,Low
N,jhotdraw,Inner,-1,High,High,-1,Medium,Medium,-1,Low,Medium,-1,-1,Low
N,jhotdraw,Inner,-1,High,High,-1,Low,High,-1,Low,Medium,-1,-1,Low
N,jhotdraw,Inner,Medium,Medium,High,Medium,Low,Medium,-1,Low,Medium,-1,-1,Low
N,jhotdraw,Inner,-1,High,High,-1,Medium,Medium,-1,Low,Medium,-1,-1,Low
N,jhotdraw,Inner,-1,High,High,-1,Low,High,-1,Low,Medium,-1,-1,Low
N,jhotdraw,Inner,Low,High,High,-1,Medium,Medium,-1,Low,Medium,-1,-1,Low
N,jhotdraw,Inner,-1,High,High,-1,Low,High,-1,Low,Medium,-1,-1,Low
N,jhotdraw,Inner,Medium,High,High,-1,Low,High,-1,Low,Medium,-1,-1,Low
N,jhotdraw,Inner,-1,High,High,-1,Medium,Medium,-1,Low,Medium,-1,-1,Low
N,jhotdraw,Inner,-1,High,High,-1,Medium,Medium,-1,Low,Medium,-1,-1,Low
N,jhotdraw,Inner,-1,High,High,-1,Medium,Medium,-1,Low,Medium,-1,-1,Low
N,jhotdraw,Inner,-1,High,High,-1,Medium,Medium,-1,Low,Medium,-1,-1,Low
N,jhotdraw,Inner,-1,Low,-1,-1,Medium,High,-1,-1,Medium,-1,-1,-1
N,jhotdraw,Inner,-1,Low,-1,-1,Medium,Medium,-1,-1,Medium,-1,-1,-1
N,jhotdraw,Inner,-1,Low,-1,-1,Medium,Medium,-1,-1,Medium,-1,-1,-1
N,jhotdraw,Inner,-1,Low,-1,-1,Medium,Medium,-1,-1,Medium,-1,-1,-1
N,jhotdraw,Inner,-1,Low,-1,-1,Medium,Medium,-1,-1,Medium,-1,-1,-1
N,jhotdraw,Inner,-1,Low,-1,-1,Medium,Medium,-1,-1,Medium,-1,-1,-1
N,jhotdraw,Inner,-1,-1,Low,-1,Medium,Medium,-1,-1,Medium,-1,-1,-1
N,jhotdraw,Inner,-1,Low,-1,-1,Medium,Medium,-1,-1,Medium,-1,-1,-1
N,jhotdraw,Inner,-1,Low,-1,-1,Medium,Medium,-1,-1,Medium,-1,-1,-1
N,jhotdraw,Inner,-1,Low,-1,-1,Medium,High,-1,-1,Medium,-1,-1,-1
N,jhotdraw,Inner,-1,Low,-1,Medium,Low,Medium,-1,-1,Medium,-1,-1,-1
N,jhotdraw,Inner,-1,Low,-1,-1,Medium,High,-1,-1,Medium,-1,-1,-1
N,jhotdraw,Inner,-1,Low,-1,Medium,Low,Medium,-1,-1,Medium,-1,-1,-1
N,jhotdraw,Inner,-1,Low,-1,-1,Low,High,-1,-1,Medium,-1,-1,-1
N,jhotdraw,Inner,-1,Low,-1,-1,Medium,High,-1,-1,Medium,-1,-1,-1
N,jhotdraw,Inner,-1,Low,-1,-1,Medium,High,-1,-1,Medium,-1,-1,-1
N,jhotdraw,Inner,-1,Low,-1,-1,Medium,High,-1,-1,Medium,-1,-1,-1
N,jhotdraw,Inner,-1,Low,-1,-1,Medium,Medium,-1,-1,Medium,-1,-1,-1
N,jhotdraw,Inner,-1,Low,-1,-1,Medium,High,-1,-1,Medium,-1,-1,-1
N,jhotdraw,Inner,-1,Low,-1,-1,Medium,Medium,-1,-1,Medium,-1,-1,-1
N,jhotdraw,Leaf,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
N,jhotdraw,Leaf,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
N,jhotdraw,Leaf,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
N,jhotdraw,Leaf,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
N,jhotdraw,Leaf,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
N,jhotdraw,Leaf,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
N,jhotdraw,Leaf,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
N,jhotdraw,Leaf,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
N,jhotdraw,Leaf,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
N,jhotdraw,Leaf,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
N,jhotdraw,Leaf,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
N,jhotdraw,Leaf,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
N,jhotdraw,Leaf,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
N,jhotdraw,Leaf,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
N,jhotdraw,Leaf,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
N,jhotdraw,Leaf,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
N,jhotdraw,Leaf,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
N,jhotdraw,Leaf,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
N,jhotdraw,Leaf,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
N,jhotdraw,Leaf,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
N,jhotdraw,Inner,-1,High,High,-1,High,High,-1,Low,Low,-1,-1,Low
N,jhotdraw,Inner,-1,High,High,-1,High,High,-1,Low,Low,-1,-1,Low
N,jhotdraw,Inner,-1,High,High,-1,High,High,-1,Low,Low,-1,-1,Low
N,jhotdraw,Inner,-1,High,High,-1,High,High,-1,Low,Low,-1,-1,Low
N,jhotdraw,Inner,-1,High,High,-1,High,High,-1,Low,Low,-1,-1,Low
N,jhotdraw,Inner,-1,High,High,-1,High,High,-1,Low,Low,-1,-1,Low
N,jhotdraw,Inner,-1,High,High,-1,High,High,-1,Low,Low,-1,-1,Low
N,jhotdraw,Inner,-1,High,High,-1,High,High,-1,Low,Low,-1,-1,Low
N,jhotdraw,Inner,-1,High,High,-1,High,High,-1,Low,Low,-1,-1,Low
N,jhotdraw,Inner,-1,Medium,High,-1,Medium,High,-1,Low,Low,-1,-1,Low
N,jhotdraw,Inner,High,Medium,High,-1,Medium,High,-1,Low,Low,-1,-1,Low
N,jhotdraw,Inner,-1,High,High,-1,High,High,-1,Low,Low,-1,-1,Low
N,jhotdraw,Inner,-1,High,High,-1,High,High,-1,Low,Low,-1,-1,Low
N,jhotdraw,Inner,Low,High,High,-1,High,High,-1,Low,Low,-1,-1,Low
N,jhotdraw,Inner,-1,High,High,-1,High,High,-1,Low,Low,-1,-1,Low
N,jhotdraw,Inner,Medium,Medium,High,High,-1,High,-1,Low,Low,-1,-1,Low
N,jhotdraw,Inner,-1,High,High,-1,High,High,-1,Low,Low,-1,-1,Low
N,jhotdraw,Inner,-1,High,High,-1,High,High,-1,Low,Low,-1,-1,Low
N,jhotdraw,Inner,-1,High,High,-1,High,High,-1,Low,Low,-1,-1,Low
N,jhotdraw,Inner,-1,High,High,-1,High,High,-1,Low,Low,-1,-1,Low
N,jhotdraw,Leaf,-1,Low,High,-1,Low,High,-1,-1,-1,-1,-1,-1
N,jhotdraw,Leaf,-1,Medium,High,-1,Medium,High,-1,-1,-1,-1,-1,-1
N,jhotdraw,Leaf,-1,Medium,High,-1,Medium,High,-1,-1,-1,-1,-1,-1
N,jhotdraw,Leaf,-1,Medium,High,-1,Medium,High,-1,-1,-1,-1,-1,-1
N,jhotdraw,Leaf,-1,Medium,High,-1,Medium,High,-1,-1,-1,-1,-1,-1
N,jhotdraw,Leaf,-1,Medium,High,-1,Medium,High,-1,-1,-1,-1,-1,-1
N,jhotdraw,Leaf,-1,Medium,High,-1,Medium,High,-1,-1,-1,-1,-1,-1
N,jhotdraw,Leaf,-1,Medium,High,-1,Medium,High,-1,-1,-1,-1,-1,-1
N,jhotdraw,Leaf,-1,Medium,High,-1,Medium,High,-1,-1,-1,-1,-1,-1
N,jhotdraw,Leaf,-1,Low,High,-1,Low,High,-1,-1,-1,-1,-1,-1
N,jhotdraw,Leaf,Medium,-1,High,Medium,-1,High,-1,-1,-1,-1,-1,-1
N,jhotdraw,Leaf,-1,Low,High,-1,Low,High,-1,-1,-1,-1,-1,-1
N,jhotdraw,Leaf,Low,Low,High,Low,Low,High,-1,-1,-1,-1,-1,-1
N,jhotdraw,Leaf,-1,Low,High,-1,Low,High,-1,-1,-1,-1,-1,-1
N,jhotdraw,Leaf,-1,Low,High,-1,Low,High,-1,-1,-1,-1,-1,-1
N,jhotdraw,Leaf,-1,Low,High,-1,Low,High,-1,-1,-1,-1,-1,-1
N,jhotdraw,Leaf,-1,Low,High,-1,Low,High,-1,-1,-1,-1,-1,-1
N,jhotdraw,Leaf,-1,Medium,High,-1,Medium,High,-1,-1,-1,-1,-1,-1
N,jhotdraw,Leaf,-1,Low,High,-1,Low,High,-1,-1,-1,-1,-1,-1
N,jhotdraw,Leaf,-1,Medium,High,-1,Medium,High,-1,-1,-1,-1,-1,-1
N,jhotdraw,Leaf,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
N,jhotdraw,Leaf,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
N,jhotdraw,Leaf,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
N,jhotdraw,Leaf,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
N,jhotdraw,Leaf,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
N,jhotdraw,Leaf,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
N,jhotdraw,Leaf,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
N,jhotdraw,Leaf,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
N,jhotdraw,Leaf,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
N,jhotdraw,Leaf,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
N,jhotdraw,Leaf,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
N,jhotdraw,Leaf,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
N,jhotdraw,Leaf,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
N,jhotdraw,Leaf,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
N,jhotdraw,Leaf,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
N,jhotdraw,Leaf,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
N,jhotdraw,Leaf,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
N,jhotdraw,Leaf,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
N,jhotdraw,Leaf,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
N,jhotdraw,Leaf,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
N,jhotdraw,Leaf,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
N,jhotdraw,Leaf,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
N,jhotdraw,Leaf,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
N,jhotdraw,Leaf,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
N,jhotdraw,Leaf,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
N,jhotdraw,Leaf,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
N,jhotdraw,Leaf,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
N,jhotdraw,Leaf,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
N,jhotdraw,Leaf,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
N,jhotdraw,Leaf,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
N,jhotdraw,Leaf,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
N,jhotdraw,Leaf,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
N,jhotdraw,Leaf,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
N,jhotdraw,Leaf,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
N,jhotdraw,Leaf,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
N,jhotdraw,Leaf,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
N,jhotdraw,Leaf,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
N,jhotdraw,Leaf,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
N,jhotdraw,Leaf,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
N,jhotdraw,Leaf,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
N,jhotdraw,Inner,-1,High,High,-1,High,High,-1,-1,Low,-1,-1,-1
N,jhotdraw,Inner,-1,High,High,-1,High,High,-1,-1,Low,-1,-1,-1
N,jhotdraw,Inner,-1,High,High,-1,High,High,-1,-1,Low,-1,-1,-1
N,jhotdraw,Inner,-1,High,High,-1,High,High,-1,-1,Low,-1,-1,-1
N,jhotdraw,Inner,-1,High,High,-1,High,High,-1,-1,Low,-1,-1,-1
N,jhotdraw,Inner,-1,High,High,-1,High,High,-1,-1,Low,-1,-1,-1
N,jhotdraw,Inner,-1,High,High,-1,High,High,-1,-1,Low,-1,-1,-1
N,jhotdraw,Inner,-1,High,High,-1,High,High,-1,-1,Low,-1,-1,-1
N,jhotdraw,Inner,-1,High,High,-1,High,High,-1,-1,Low,-1,-1,-1
N,jhotdraw,Inner,-1,High,High,-1,High,High,-1,-1,Low,-1,-1,-1
N,jhotdraw,Inner,Medium,High,High,High,High,High,-1,-1,Low,-1,-1,-1
N,jhotdraw,Inner,-1,High,High,-1,High,High,-1,-1,Low,-1,-1,-1
N,jhotdraw,Inner,High,High,High,High,High,High,-1,-1,Low,-1,-1,-1
N,jhotdraw,Inner,High,High,High,Low,High,High,-1,-1,Low,-1,-1,-1
N,jhotdraw,Inner,-1,High,High,-1,High,High,-1,-1,Low,-1,-1,-1
N,jhotdraw,Inner,High,High,High,High,High,High,-1,-1,Low,-1,-1,-1
N,jhotdraw,Inner,-1,High,High,-1,High,High,-1,-1,Low,-1,-1,-1
N,jhotdraw,Inner,-1,High,High,-1,High,High,-1,-1,Low,-1,-1,-1
N,jhotdraw,Inner,-1,High,High,-1,High,High,-1,-1,Low,-1,-1,-1
N,jhotdraw,Inner,-1,High,High,-1,High,High,-1,-1,Low,-1,-1,-1
N,jhotdraw,Leaf,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
N,jhotdraw,Leaf,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
N,jhotdraw,Leaf,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
N,jhotdraw,Leaf,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
N,jhotdraw,Leaf,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
N,jhotdraw,Leaf,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
N,jhotdraw,Leaf,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
N,jhotdraw,Leaf,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
N,jhotdraw,Leaf,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
N,jhotdraw,Leaf,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
N,jhotdraw,Leaf,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
N,jhotdraw,Leaf,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
N,jhotdraw,Leaf,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
N,jhotdraw,Leaf,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
N,jhotdraw,Leaf,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
N,jhotdraw,Leaf,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
N,jhotdraw,Leaf,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
N,jhotdraw,Leaf,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
N,jhotdraw,Leaf,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
N,jhotdraw,Leaf,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
N,jhotdraw,Inner,-1,Low,-1,-1,-1,-1,-1,Low,Medium,-1,Low,Medium
N,jhotdraw,Inner,-1,Low,-1,-1,-1,-1,-1,Low,Medium,-1,Low,Medium
N,jhotdraw,Inner,-1,Low,-1,-1,-1,-1,-1,Low,Medium,-1,Low,Medium
N,jhotdraw,Inner,-1,Low,-1,-1,-1,-1,-1,Low,Medium,-1,Low,Medium
N,jhotdraw,Inner,-1,Low,-1,-1,-1,-1,-1,Low,Medium,-1,Low,Medium
N,jhotdraw,Inner,-1,Low,-1,-1,-1,-1,-1,Low,Medium,-1,Low,Medium
N,jhotdraw,Inner,-1,Low,-1,-1,-1,-1,-1,Low,Medium,-1,Low,Medium
N,jhotdraw,Inner,-1,Low,-1,-1,-1,-1,-1,Low,Medium,-1,Low,Medium
N,jhotdraw,Inner,-1,Low,-1,-1,-1,-1,-1,Low,Medium,-1,Low,Medium
N,jhotdraw,Inner,-1,-1,Low,-1,-1,-1,-1,Low,Medium,-1,Low,Medium
N,jhotdraw,Inner,-1,Low,-1,-1,-1,-1,-1,Low,Medium,-1,Low,Medium
N,jhotdraw,Inner,-1,Low,-1,-1,-1,-1,-1,Low,Medium,-1,Low,Medium
N,jhotdraw,Inner,-1,-1,Low,-1,-1,-1,-1,Low,Medium,-1,Low,Medium
N,jhotdraw,Inner,-1,Low,-1,-1,-1,-1,-1,Low,Medium,-1,Low,Medium
N,jhotdraw,Inner,-1,-1,Low,-1,-1,-1,-1,Low,Medium,-1,Low,Medium
N,jhotdraw,Inner,-1,-1,Low,-1,-1,-1,-1,Low,Medium,-1,Low,Medium
N,jhotdraw,Inner,-1,Low,-1,-1,-1,-1,-1,Low,Medium,-1,Low,Medium
N,jhotdraw,Inner,-1,Low,-1,-1,-1,-1,-1,Low,Medium,-1,Low,Medium
N,jhotdraw,Inner,-1,Low,-1,-1,-1,-1,-1,Low,Medium,-1,Low,Medium
N,jhotdraw,Inner,-1,Low,-1,-1,-1,-1,-1,Low,Medium,-1,Low,Medium
N,jhotdraw,Root,-1,-1,-1,-1,-1,-1,-1,Low,-1,-1,Low,Medium
N,jhotdraw,Root,-1,-1,-1,-1,-1,-1,-1,Low,-1,-1,Low,Medium
N,jhotdraw,Root,-1,-1,-1,-1,-1,-1,-1,Low,-1,-1,Low,Medium
N,jhotdraw,Root,-1,-1,-1,-1,-1,-1,-1,Low,-1,-1,Low,Medium
N,jhotdraw,Root,-1,-1,-1,-1,-1,-1,-1,Low,-1,-1,Low,Medium
N,jhotdraw,Root,-1,-1,-1,-1,-1,-1,-1,Low,-1,-1,Low,Medium
N,jhotdraw,Root,-1,-1,-1,-1,-1,-1,-1,Low,-1,-1,Low,Medium
N,jhotdraw,Root,-1,-1,-1,-1,-1,-1,-1,Low,-1,-1,Low,Medium
N,jhotdraw,Root,-1,-1,-1,-1,-1,-1,-1,Low,-1,-1,Low,Medium
N,jhotdraw,Root,-1,-1,-1,-1,-1,-1,-1,Low,-1,-1,Low,Medium
N,jhotdraw,Root,-1,-1,-1,-1,-1,-1,-1,Low,-1,-1,Low,Medium
N,jhotdraw,Root,-1,-1,-1,-1,-1,-1,-1,Low,-1,-1,Low,Medium
N,jhotdraw,Root,-1,-1,-1,-1,-1,-1,-1,Low,-1,-1,Low,Medium
N,jhotdraw,Root,-1,-1,-1,-1,-1,-1,-1,Low,-1,-1,Low,Medium
N,jhotdraw,Root,-1,-1,-1,-1,-1,-1,-1,Low,-1,-1,Low,Medium
N,jhotdraw,Root,-1,-1,-1,-1,-1,-1,-1,Low,-1,-1,Low,Medium
N,jhotdraw,Root,-1,-1,-1,-1,-1,-1,-1,Low,-1,-1,Low,Medium
N,jhotdraw,Root,-1,-1,-1,-1,-1,-1,-1,Low,-1,-1,Low,Medium
N,jhotdraw,Root,-1,-1,-1,-1,-1,-1,-1,Low,-1,-1,Low,Medium
N,jhotdraw,Root,-1,-1,-1,-1,-1,-1,-1,Low,-1,-1,Low,Medium
N,jhotdraw,Leaf,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
N,jhotdraw,Leaf,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
N,jhotdraw,Leaf,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
N,jhotdraw,Leaf,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
N,jhotdraw,Leaf,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
N,jhotdraw,Leaf,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
N,jhotdraw,Leaf,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
N,jhotdraw,Leaf,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
N,jhotdraw,Leaf,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
N,jhotdraw,Leaf,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
N,jhotdraw,Leaf,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
N,jhotdraw,Leaf,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
N,jhotdraw,Leaf,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
N,jhotdraw,Leaf,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
N,jhotdraw,Leaf,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
N,jhotdraw,Leaf,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
N,jhotdraw,Leaf,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
